Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min
2022-03-02,East US,Storage,0,0,0,705,Spring,106,3
2022-03-02,West Europe,Compute,56479,63014,14521,0,Spring,106,1
2022-03-02,West Europe,Storage,0,0,0,672,Spring,100,0
2022-03-02,Central India,Compute,63407,66711,5320,0,Spring,99,0
2022-03-02,Central India,Storage,0,0,0,534,Spring,108,3
2022-03-03,East US,Compute,92872,98483,14770,0,Spring,100,0
2022-03-03,East US,Storage,0,0,0,610,Spring,83,0
2022-03-03,West Europe,Compute,95156,102398,11378,0,Spring,100,0
2022-03-03,West Europe,Storage,0,0,0,474,Spring,91,0
2022-03-03,Central India,Compute,115854,124676,10984,0,Spring,103,0
2022-03-03,Central India,Storage,0,0,0,398,Spring,88,1
2022-03-04,East US,Compute,73874,82402,8461,0,Spring,93,1
2022-03-04,East US,Storage,0,0,0,1025,Spring,85,0
2022-03-04,West Europe,Compute,123067,141760,4408,0,Spring,96,0
2022-03-04,West Europe,Storage,0,0,0,1089,Spring,92,2
2022-03-04,Central India,Compute,161471,177272,10760,0,Spring,102,2
2022-03-04,Central India,Storage,0,0,0,441,Spring,97,0
2022-03-05,East US,Compute,59161,70902,13076,0,Spring,82,3
2022-03-05,East US,Storage,0,0,0,592,Spring,90,0
2022-03-05,West Europe,Compute,74693,91323,11030,0,Spring,91,2
2022-03-05,West Europe,Storage,0,0,0,1029,Spring,104,2
2022-03-05,Central India,Compute,96058,102214,14641,0,Spring,84,0
2022-03-05,Central India,Storage,0,0,0,961,Spring,100,1
2022-03-06,East US,Compute,162388,189054,8430,0,Spring,85,0
2022-03-06,East US,Storage,0,0,0,369,Spring,98,0
2022-03-06,West Europe,Compute,77845,86745,3063,0,Spring,90,0
2022-03-06,West Europe,Storage,0,0,0,1167,Spring,94,1
2022-03-06,Central India,Compute,159259,186483,9271,0,Spring,99,3
2022-03-06,Central India,Storage,0,0,0,519,Spring,97,0
2022-03-07,East US,Compute,102158,123818,13098,0,Spring,87,0
2022-03-07,East US,Storage,0,0,0,792,Spring,105,0
2022-03-07,West Europe,Compute,113296,125838,10924,0,Spring,96,2
2022-03-07,West Europe,Storage,0,0,0,318,Spring,94,1
2022-03-07,Central India,Compute,166299,205685,12934,0,Spring,93,0
2022-03-07,Central India,Storage,0,0,0,1108,Spring,95,0
2022-03-08,East US,Compute,60402,72039,6828,0,Spring,103,0
2022-03-08,East US,Storage,0,0,0,474,Spring,100,3
2022-03-08,West Europe,Compute,138199,154574,10658,0,Spring,98,0
2022-03-08,West Europe,Storage,0,0,0,342,Spring,101,0
2022-03-08,Central India,Compute,56470,68177,4781,0,Spring,106,0
2022-03-08,Central India,Storage,0,0,0,1170,Spring,99,0
2022-03-09,East US,Compute,179277,211561,13300,0,Spring,109,2
2022-03-09,East US,Storage,0,0,0,851,Spring,90,0
2022-03-09,West Europe,Compute,169147,188986,9567,0,Spring,90,1
2022-03-09,West Europe,Storage,0,0,0,900,Spring,108,2
2022-03-09,Central India,Compute,120715,147123,8084,0,Spring,92,0
2022-03-09,Central India,Storage,0,0,0,872,Spring,107,2
2022-03-10,East US,Compute,150479,158987,14683,0,Spring,81,2
2022-03-10,East US,Storage,0,0,0,1014,Spring,104,1
2022-03-10,West Europe,Compute,51888,63604,14927,0,Spring,97,3
2022-03-10,West Europe,Storage,0,0,0,569,Spring,86,0
2022-03-10,Central India,Compute,150200,181381,3087,0,Spring,97,3
2022-03-10,Central India,Storage,0,0,0,1087,Spring,89,3
2022-03-11,East US,Compute,84973,95302,6679,0,Spring,106,0
2022-03-11,East US,Storage,0,0,0,525,Spring,102,3
2022-03-11,West Europe,Compute,71822,88868,3057,0,Spring,82,3
2022-03-11,West Europe,Storage,0,0,0,491,Spring,90,0
2022-03-11,Central India,Compute,120095,133275,5425,0,Spring,85,0
2022-03-11,Central India,Storage,0,0,0,435,Spring,95,0
2022-03-12,East US,Compute,121662,142748,14547,0,Spring,99,0
2022-03-12,East US,Storage,0,0,0,626,Spring,87,0
2022-03-12,West Europe,Compute,134196,156977,8303,0,Spring,87,0
2022-03-12,West Europe,Storage,0,0,0,735,Spring,99,0
2022-03-12,Central India,Compute,123422,139804,10836,0,Spring,88,0
2022-03-12,Central India,Storage,0,0,0,905,Spring,82,0
2022-03-13,East US,Compute,139156,165813,11976,0,Spring,98,0
2022-03-13,East US,Storage,0,0,0,952,Spring,90,2
2022-03-13,West Europe,Compute,51923,64251,4666,0,Spring,80,0
2022-03-13,West Europe,Storage,0,0,0,431,Spring,93,0
2022-03-13,Central India,Compute,141588,152465,13363,0,Spring,98,2
2022-03-13,Central India,Storage,0,0,0,423,Spring,84,0
2022-03-14,East US,Compute,169534,209594,12270,0,Spring,100,0
2022-03-14,East US,Storage,0,0,0,871,Spring,103,0
2022-03-14,West Europe,Compute,141227,151902,7291,0,Spring,99,0
2022-03-14,West Europe,Storage,0,0,0,538,Spring,101,0
2022-03-14,Central India,Compute,139221,159668,6115,0,Spring,97,3
2022-03-14,Central India,Storage,0,0,0,392,Spring,85,2
2022-03-15,East US,Compute,112064,118641,4080,0,Spring,82,0
2022-03-15,East US,Storage,0,0,0,1012,Spring,97,1
2022-03-15,West Europe,Compute,86164,97247,5201,0,Spring,87,0
2022-03-15,West Europe,Storage,0,0,0,1136,Spring,105,0
2022-03-15,Central India,Compute,175811,200615,3244,0,Spring,109,0
2022-03-15,Central India,Storage,0,0,0,1162,Spring,84,3
2022-03-16,East US,Compute,89835,95314,14377,0,Spring,103,0
2022-03-16,East US,Storage,0,0,0,1037,Spring,80,1
2022-03-16,West Europe,Compute,151050,166328,4470,0,Spring,85,0
2022-03-16,West Europe,Storage,0,0,0,588,Spring,94,0
2022-03-16,Central India,Compute,73792,79639,6177,0,Spring,88,0
2022-03-16,Central India,Storage,0,0,0,406,Spring,105,3
2022-03-17,East US,Compute,50765,58688,10525,0,Spring,104,2
2022-03-17,East US,Storage,0,0,0,579,Spring,93,0
2022-03-17,West Europe,Compute,145031,165036,11405,0,Spring,97,0
2022-03-17,West Europe,Storage,0,0,0,424,Spring,101,3
2022-03-17,Central India,Compute,77603,96483,13137,0,Spring,82,0
2022-03-17,Central India,Storage,0,0,0,895,Spring,80,0
2022-03-18,East US,Compute,135089,156852,8163,0,Spring,95,0
2022-03-18,East US,Storage,0,0,0,842,Spring,102,0
2022-03-18,West Europe,Compute,56850,66386,11188,0,Spring,107,3
2022-03-18,West Europe,Storage,0,0,0,745,Spring,103,2
2022-03-18,Central India,Compute,130265,155799,5189,0,Spring,96,2
2022-03-18,Central India,Storage,0,0,0,655,Spring,109,0
2022-03-19,East US,Compute,85356,105660,14385,0,Spring,85,0
2022-03-19,East US,Storage,0,0,0,947,Spring,109,0
2022-03-19,West Europe,Compute,101992,122159,14291,0,Spring,103,0
2022-03-19,West Europe,Storage,0,0,0,1138,Spring,104,0
2022-03-19,Central India,Compute,90719,100550,8027,0,Spring,105,2
2022-03-19,Central India,Storage,0,0,0,973,Spring,97,2
2022-03-20,East US,Compute,51567,55572,9530,0,Spring,83,2
2022-03-20,East US,Storage,0,0,0,722,Spring,109,2
2022-03-20,West Europe,Compute,67466,72385,3232,0,Spring,85,1
2022-03-20,West Europe,Storage,0,0,0,1096,Spring,101,3
2022-03-20,Central India,Compute,54189,58991,11122,0,Spring,95,3
2022-03-20,Central India,Storage,0,0,0,594,Spring,104,1
2022-03-21,East US,Compute,69948,87007,9999,0,Spring,106,2
2022-03-21,East US,Storage,0,0,0,667,Spring,95,0
2022-03-21,West Europe,Compute,148257,183418,5274,0,Spring,105,0
2022-03-21,West Europe,Storage,0,0,0,359,Spring,101,3
2022-03-21,Central India,Compute,173758,216949,12641,0,Spring,89,2
2022-03-21,Central India,Storage,0,0,0,1078,Spring,90,2
2022-03-22,East US,Compute,84994,101733,4393,0,Spring,95,0
2022-03-22,East US,Storage,0,0,0,1164,Spring,97,0
2022-03-22,West Europe,Compute,179138,199772,14402,0,Spring,92,0
2022-03-22,West Europe,Storage,0,0,0,1066,Spring,107,1
2022-03-22,Central India,Compute,178948,211698,12973,0,Spring,107,1
2022-03-22,Central India,Storage,0,0,0,1184,Spring,99,0
2022-03-23,East US,Compute,120377,148907,6950,0,Spring,106,0
2022-03-23,East US,Storage,0,0,0,1178,Spring,84,0
2022-03-23,West Europe,Compute,129590,144846,11684,0,Spring,82,0
2022-03-23,West Europe,Storage,0,0,0,355,Spring,104,0
2022-03-23,Central India,Compute,83911,88196,8189,0,Spring,96,2
2022-03-23,Central India,Storage,0,0,0,1095,Spring,100,0
2022-03-24,East US,Compute,50024,58653,9991,0,Spring,88,0
2022-03-24,East US,Storage,0,0,0,812,Spring,103,0
2022-03-24,West Europe,Compute,165988,182136,5332,0,Spring,103,2
2022-03-24,West Europe,Storage,0,0,0,658,Spring,91,2
2022-03-24,Central India,Compute,70862,82096,10778,0,Spring,94,0
2022-03-24,Central India,Storage,0,0,0,824,Spring,81,0
2022-03-25,East US,Compute,54637,64214,7399,0,Spring,101,0
2022-03-25,East US,Storage,0,0,0,454,Spring,83,0
2022-03-25,West Europe,Compute,59224,68500,12881,0,Spring,83,2
2022-03-25,West Europe,Storage,0,0,0,381,Spring,86,2
2022-03-25,Central India,Compute,75639,85591,6105,0,Spring,100,2
2022-03-25,Central India,Storage,0,0,0,573,Spring,85,2
2022-03-26,East US,Compute,99045,108510,4235,0,Spring,85,0
2022-03-26,East US,Storage,0,0,0,1102,Spring,83,0
2022-03-26,West Europe,Compute,95889,111062,12596,0,Spring,89,0
2022-03-26,West Europe,Storage,0,0,0,805,Spring,86,0
2022-03-26,Central India,Compute,101378,111804,9089,0,Spring,102,1
2022-03-26,Central India,Storage,0,0,0,1037,Spring,91,0
2022-03-27,East US,Compute,112074,131075,9739,0,Spring,86,2
2022-03-27,East US,Storage,0,0,0,1046,Spring,101,0
2022-03-27,West Europe,Compute,136163,164566,14090,0,Spring,84,3
2022-03-27,West Europe,Storage,0,0,0,1167,Spring,97,3
2022-03-27,Central India,Compute,61750,72250,11367,0,Spring,96,0
2022-03-27,Central India,Storage,0,0,0,451,Spring,91,0
2022-03-28,East US,Compute,144235,156004,11033,0,Spring,82,0
2022-03-28,East US,Storage,0,0,0,1009,Spring,88,2
2022-03-28,West Europe,Compute,72316,88332,3401,0,Spring,99,2
2022-03-28,West Europe,Storage,0,0,0,545,Spring,103,0
2022-03-28,Central India,Compute,138242,153445,3680,0,Spring,109,0
2022-03-28,Central India,Storage,0,0,0,778,Spring,93,1
2022-03-29,East US,Compute,131118,155846,7946,0,Spring,100,0
2022-03-29,East US,Storage,0,0,0,341,Spring,100,3
2022-03-29,West Europe,Compute,173412,207637,11133,0,Spring,99,0
2022-03-29,West Europe,Storage,0,0,0,1179,Spring,80,0
2022-03-29,Central India,Compute,72734,77106,6009,0,Spring,106,1
2022-03-29,Central India,Storage,0,0,0,663,Spring,84,0
2022-03-30,East US,Compute,165845,202701,5495,0,Spring,104,0
2022-03-30,East US,Storage,0,0,0,1109,Spring,87,3
2022-03-30,West Europe,Compute,125543,156044,9675,0,Spring,80,1
2022-03-30,West Europe,Storage,0,0,0,570,Spring,108,1
2022-03-30,Central India,Compute,119552,136764,9776,0,Spring,102,1
2022-03-30,Central India,Storage,0,0,0,473,Spring,104,3
2022-03-31,East US,Compute,126790,139526,8391,0,Spring,95,1
2022-03-31,East US,Storage,0,0,0,835,Spring,102,0
2022-03-31,West Europe,Compute,115744,123832,9052,0,Spring,85,2
2022-03-31,West Europe,Storage,0,0,0,465,Spring,82,3
2022-03-31,Central India,Compute,177839,192478,7819,0,Spring,81,3
2022-03-31,Central India,Storage,0,0,0,758,Spring,101,0
2022-04-01,East US,Compute,97584,110968,10981,0,Spring,95,3
2022-04-01,East US,Storage,0,0,0,884,Spring,80,3
2022-04-01,West Europe,Compute,67296,73456,9732,0,Spring,103,0
2022-04-01,West Europe,Storage,0,0,0,1174,Spring,104,0
2022-04-01,Central India,Compute,161920,185716,7210,0,Spring,89,3
2022-04-01,Central India,Storage,0,0,0,708,Spring,91,3
2022-04-02,East US,Compute,126240,156632,6416,0,Spring,106,3
2022-04-02,East US,Storage,0,0,0,911,Spring,85,0
2022-04-02,West Europe,Compute,138412,172863,3401,0,Spring,96,0
2022-04-02,West Europe,Storage,0,0,0,821,Spring,95,2
2022-04-02,Central India,Compute,135003,153075,13399,0,Spring,81,0
2022-04-02,Central India,Storage,0,0,0,464,Spring,94,0
2022-04-03,East US,Compute,101037,109804,12453,0,Spring,104,1
2022-04-03,East US,Storage,0,0,0,1152,Spring,105,2
2022-04-03,West Europe,Compute,58494,68581,14373,0,Spring,80,0
2022-04-03,West Europe,Storage,0,0,0,1047,Spring,81,2
2022-04-03,Central India,Compute,155699,188202,13778,0,Spring,91,2
2022-04-03,Central India,Storage,0,0,0,752,Spring,84,0
2022-04-04,East US,Compute,55276,64604,14979,0,Spring,92,0
2022-04-04,East US,Storage,0,0,0,851,Spring,99,0
2022-04-04,West Europe,Compute,85265,92511,9007,0,Spring,91,1
2022-04-04,West Europe,Storage,0,0,0,1112,Spring,95,0
2022-04-04,Central India,Compute,162449,172720,13942,0,Spring,90,0
2022-04-04,Central India,Storage,0,0,0,599,Spring,86,3
2022-04-05,East US,Compute,134556,156480,3761,0,Spring,98,2
2022-04-05,East US,Storage,0,0,0,538,Spring,108,3
2022-04-05,West Europe,Compute,168370,194048,3431,0,Spring,104,1
2022-04-05,West Europe,Storage,0,0,0,432,Spring,101,1
2022-04-05,Central India,Compute,139610,148274,7207,0,Spring,98,2
2022-04-05,Central India,Storage,0,0,0,1017,Spring,89,0
2022-04-06,East US,Compute,93412,106539,8683,0,Spring,107,1
2022-04-06,East US,Storage,0,0,0,460,Spring,92,2
2022-04-06,West Europe,Compute,156685,178601,3429,0,Spring,104,0
2022-04-06,West Europe,Storage,0,0,0,881,Spring,97,0
2022-04-06,Central India,Compute,146445,181552,10372,0,Spring,101,0
2022-04-06,Central India,Storage,0,0,0,539,Spring,94,1
2022-04-07,East US,Compute,74405,83154,11269,0,Spring,96,0
2022-04-07,East US,Storage,0,0,0,907,Spring,107,0
2022-04-07,West Europe,Compute,108759,122226,7037,0,Spring,81,1
2022-04-07,West Europe,Storage,0,0,0,973,Spring,104,0
2022-04-07,Central India,Compute,120936,143337,14240,0,Spring,104,0
2022-04-07,Central India,Storage,0,0,0,311,Spring,85,0
2022-04-08,East US,Compute,88395,93699,12716,0,Spring,88,3
2022-04-08,East US,Storage,0,0,0,909,Spring,104,3
2022-04-08,West Europe,Compute,159348,170557,3049,0,Spring,85,3
2022-04-08,West Europe,Storage,0,0,0,614,Spring,94,2
2022-04-08,Central India,Compute,145956,172400,7354,0,Spring,103,0
2022-04-08,Central India,Storage,0,0,0,1130,Spring,102,0
2022-04-09,East US,Compute,160471,181534,13430,0,Spring,109,1
2022-04-09,East US,Storage,0,0,0,393,Spring,89,3
2022-04-09,West Europe,Compute,145278,160156,8152,0,Spring,94,2
2022-04-09,West Europe,Storage,0,0,0,1091,Spring,83,0
2022-04-09,Central India,Compute,172887,204331,5087,0,Spring,108,1
2022-04-09,Central India,Storage,0,0,0,466,Spring,101,0
2022-04-10,East US,Compute,63846,70508,5450,0,Spring,80,1
2022-04-10,East US,Storage,0,0,0,449,Spring,98,1
2022-04-10,West Europe,Compute,165644,198140,7915,0,Spring,94,0
2022-04-10,West Europe,Storage,0,0,0,418,Spring,89,0
2022-04-10,Central India,Compute,141297,149451,8587,0,Spring,97,1
2022-04-10,Central India,Storage,0,0,0,935,Spring,98,0
2022-04-11,East US,Compute,134903,152417,7876,0,Spring,87,2
2022-04-11,East US,Storage,0,0,0,302,Spring,100,3
2022-04-11,West Europe,Compute,179881,217456,5678,0,Spring,80,0
2022-04-11,West Europe,Storage,0,0,0,336,Spring,105,0
2022-04-11,Central India,Compute,97450,105168,11451,0,Spring,92,0
2022-04-11,Central India,Storage,0,0,0,728,Spring,81,2
2022-04-12,East US,Compute,109281,121549,5542,0,Spring,104,0
2022-04-12,East US,Storage,0,0,0,546,Spring,83,0
2022-04-12,West Europe,Compute,51888,58616,14138,0,Spring,99,3
2022-04-12,West Europe,Storage,0,0,0,1107,Spring,92,2
2022-04-12,Central India,Compute,145596,174228,3619,0,Spring,85,0
2022-04-12,Central India,Storage,0,0,0,570,Spring,106,0
2022-04-13,East US,Compute,93346,113322,6355,0,Spring,109,0
2022-04-13,East US,Storage,0,0,0,711,Spring,96,0
2022-04-13,West Europe,Compute,104451,123361,9084,0,Spring,86,1
2022-04-13,West Europe,Storage,0,0,0,419,Spring,97,2
2022-04-13,Central India,Compute,169332,196138,10169,0,Spring,87,2
2022-04-13,Central India,Storage,0,0,0,1020,Spring,80,0
2022-04-14,East US,Compute,97367,119885,5779,0,Spring,107,1
2022-04-14,East US,Storage,0,0,0,489,Spring,84,0
2022-04-14,West Europe,Compute,123198,130106,10409,0,Spring,81,0
2022-04-14,West Europe,Storage,0,0,0,479,Spring,94,3
2022-04-14,Central India,Compute,158877,192450,12926,0,Spring,100,3
2022-04-14,Central India,Storage,0,0,0,424,Spring,92,0
2022-04-15,East US,Compute,163187,187808,5450,0,Spring,101,1
2022-04-15,East US,Storage,0,0,0,1156,Spring,98,0
2022-04-15,West Europe,Compute,126085,156146,13688,0,Spring,84,0
2022-04-15,West Europe,Storage,0,0,0,820,Spring,89,2
2022-04-15,Central India,Compute,142065,164879,3922,0,Spring,83,3
2022-04-15,Central India,Storage,0,0,0,995,Spring,91,2
2022-04-16,East US,Compute,127774,142738,6523,0,Spring,102,0
2022-04-16,East US,Storage,0,0,0,838,Spring,81,0
2022-04-16,West Europe,Compute,67098,73821,8825,0,Spring,107,2
2022-04-16,West Europe,Storage,0,0,0,458,Spring,100,0
2022-04-16,Central India,Compute,113256,139146,5592,0,Spring,81,1
2022-04-16,Central India,Storage,0,0,0,1149,Spring,106,0
2022-04-17,East US,Compute,114472,135261,6462,0,Spring,104,2
2022-04-17,East US,Storage,0,0,0,841,Spring,101,0
2022-04-17,West Europe,Compute,139746,152165,5979,0,Spring,87,2
2022-04-17,West Europe,Storage,0,0,0,662,Spring,100,0
2022-04-17,Central India,Compute,146134,165930,12060,0,Spring,102,3
2022-04-17,Central India,Storage,0,0,0,1091,Spring,88,3
2022-04-18,East US,Compute,120467,144480,8667,0,Spring,96,0
2022-04-18,East US,Storage,0,0,0,1136,Spring,99,0
2022-04-18,West Europe,Compute,111139,117038,6378,0,Spring,104,3
2022-04-18,West Europe,Storage,0,0,0,334,Spring,82,2
2022-04-18,Central India,Compute,68270,83651,3045,0,Spring,90,0
2022-04-18,Central India,Storage,0,0,0,641,Spring,89,0
2022-04-19,East US,Compute,63293,77295,4107,0,Spring,109,0
2022-04-19,East US,Storage,0,0,0,1051,Spring,103,0
2022-04-19,West Europe,Compute,159008,177906,3207,0,Spring,100,0
2022-04-19,West Europe,Storage,0,0,0,986,Spring,96,3
2022-04-19,Central India,Compute,82253,100648,12916,0,Spring,99,0
2022-04-19,Central India,Storage,0,0,0,737,Spring,90,0
2022-04-20,East US,Compute,166555,191737,7860,0,Spring,92,3
2022-04-20,East US,Storage,0,0,0,557,Spring,91,0
2022-04-20,West Europe,Compute,146008,167073,4686,0,Spring,99,0
2022-04-20,West Europe,Storage,0,0,0,910,Spring,102,0
2022-04-20,Central India,Compute,124729,149629,5237,0,Spring,102,0
2022-04-20,Central India,Storage,0,0,0,713,Spring,103,0
2022-04-21,East US,Compute,88795,108235,8879,0,Spring,91,0
2022-04-21,East US,Storage,0,0,0,852,Spring,88,1
2022-04-21,West Europe,Compute,75670,81635,9033,0,Spring,105,0
2022-04-21,West Europe,Storage,0,0,0,873,Spring,82,0
2022-04-21,Central India,Compute,171171,186335,7644,0,Spring,93,3
2022-04-21,Central India,Storage,0,0,0,602,Spring,108,0
2022-04-22,East US,Compute,133549,145761,13839,0,Spring,102,1
2022-04-22,East US,Storage,0,0,0,529,Spring,107,1
2022-04-22,West Europe,Compute,123354,136150,9019,0,Spring,89,1
2022-04-22,West Europe,Storage,0,0,0,848,Spring,108,1
2022-04-22,Central India,Compute,151320,178137,13369,0,Spring,105,1
2022-04-22,Central India,Storage,0,0,0,940,Spring,89,0
2022-04-23,East US,Compute,75226,81499,6455,0,Spring,104,2
2022-04-23,East US,Storage,0,0,0,403,Spring,93,1
2022-04-23,West Europe,Compute,108069,133063,4239,0,Spring,107,0
2022-04-23,West Europe,Storage,0,0,0,828,Spring,85,0
2022-04-23,Central India,Compute,91497,107305,5074,0,Spring,108,0
2022-04-23,Central India,Storage,0,0,0,1118,Spring,107,0
2022-04-24,East US,Compute,70857,79388,9023,0,Spring,81,1
2022-04-24,East US,Storage,0,0,0,655,Spring,80,0
2022-04-24,West Europe,Compute,101246,119659,13844,0,Spring,80,2
2022-04-24,West Europe,Storage,0,0,0,537,Spring,91,0
2022-04-24,Central India,Compute,94167,105902,10511,0,Spring,89,3
2022-04-24,Central India,Storage,0,0,0,706,Spring,89,2
2022-04-25,East US,Compute,87114,101395,12600,0,Spring,93,1
2022-04-25,East US,Storage,0,0,0,432,Spring,100,2
2022-04-25,West Europe,Compute,153385,165176,3623,0,Spring,102,0
2022-04-25,West Europe,Storage,0,0,0,354,Spring,106,2
2022-04-25,Central India,Compute,118195,124402,12011,0,Spring,92,2
2022-04-25,Central India,Storage,0,0,0,817,Spring,87,0
2022-04-26,East US,Compute,130211,153956,13061,0,Spring,94,1
2022-04-26,East US,Storage,0,0,0,752,Spring,98,0
2022-04-26,West Europe,Compute,149122,167184,9564,0,Spring,86,1
2022-04-26,West Europe,Storage,0,0,0,485,Spring,85,0
2022-04-26,Central India,Compute,71379,77208,5275,0,Spring,84,1
2022-04-26,Central India,Storage,0,0,0,1087,Spring,84,3
2022-04-27,East US,Compute,104902,114843,4496,0,Spring,91,0
2022-04-27,East US,Storage,0,0,0,1163,Spring,99,0
2022-04-27,West Europe,Compute,93241,106705,11553,0,Spring,104,2
2022-04-27,West Europe,Storage,0,0,0,745,Spring,109,3
2022-04-27,Central India,Compute,167820,190420,14323,0,Spring,91,0
2022-04-27,Central India,Storage,0,0,0,882,Spring,80,0
2022-04-28,East US,Compute,125258,145075,4126,0,Spring,100,0
2022-04-28,East US,Storage,0,0,0,938,Spring,87,0
2022-04-28,West Europe,Compute,61406,75209,13441,0,Spring,100,3
2022-04-28,West Europe,Storage,0,0,0,489,Spring,86,0
2022-04-28,Central India,Compute,88451,99424,13998,0,Spring,104,0
2022-04-28,Central India,Storage,0,0,0,901,Spring,108,2
2022-04-29,East US,Compute,108029,132324,11246,0,Spring,97,0
2022-04-29,East US,Storage,0,0,0,543,Spring,104,3
2022-04-29,West Europe,Compute,69968,74374,9888,0,Spring,95,0
2022-04-29,West Europe,Storage,0,0,0,1159,Spring,95,0
2022-04-29,Central India,Compute,179890,194352,4823,0,Spring,88,3
2022-04-29,Central India,Storage,0,0,0,647,Spring,88,0
2022-04-30,East US,Compute,79899,99648,5642,0,Spring,83,2
2022-04-30,East US,Storage,0,0,0,1087,Spring,83,0
2022-04-30,West Europe,Compute,53063,57898,11039,0,Spring,82,2
2022-04-30,West Europe,Storage,0,0,0,347,Spring,109,0
2022-04-30,Central India,Compute,102126,109970,12342,0,Spring,83,3
2022-04-30,Central India,Storage,0,0,0,434,Spring,91,2
2022-05-01,East US,Compute,148847,182911,10184,0,Spring,108,1
2022-05-01,East US,Storage,0,0,0,1130,Spring,92,0
2022-05-01,West Europe,Compute,149052,181542,11449,0,Spring,100,1
2022-05-01,West Europe,Storage,0,0,0,522,Spring,107,0
2022-05-01,Central India,Compute,50733,61193,14813,0,Spring,97,3
2022-05-01,Central India,Storage,0,0,0,922,Spring,102,0
2022-05-02,East US,Compute,79059,85659,9906,0,Spring,109,0
2022-05-02,East US,Storage,0,0,0,785,Spring,100,3
2022-05-02,West Europe,Compute,152958,185579,3902,0,Spring,109,3
2022-05-02,West Europe,Storage,0,0,0,1119,Spring,103,3
2022-05-02,Central India,Compute,105477,131352,4176,0,Spring,88,1
2022-05-02,Central India,Storage,0,0,0,460,Spring,102,2
2022-05-03,East US,Compute,85641,92502,11051,0,Spring,101,2
2022-05-03,East US,Storage,0,0,0,904,Spring,109,3
2022-05-03,West Europe,Compute,82627,87377,4415,0,Spring,100,2
2022-05-03,West Europe,Storage,0,0,0,906,Spring,91,0
2022-05-03,Central India,Compute,100765,121669,11000,0,Spring,95,3
2022-05-03,Central India,Storage,0,0,0,943,Spring,100,0
2022-05-04,East US,Compute,52985,60890,11826,0,Spring,91,3
2022-05-04,East US,Storage,0,0,0,685,Spring,97,0
2022-05-04,West Europe,Compute,106819,124956,5171,0,Spring,104,2
2022-05-04,West Europe,Storage,0,0,0,404,Spring,89,2
2022-05-04,Central India,Compute,148488,182694,13810,0,Spring,93,2
2022-05-04,Central India,Storage,0,0,0,971,Spring,106,0
2022-05-05,East US,Compute,137990,165120,4511,0,Spring,106,0
2022-05-05,East US,Storage,0,0,0,618,Spring,87,3
2022-05-05,West Europe,Compute,122373,140662,9055,0,Spring,96,0
2022-05-05,West Europe,Storage,0,0,0,331,Spring,93,1
2022-05-05,Central India,Compute,91465,107056,13673,0,Spring,98,0
2022-05-05,Central India,Storage,0,0,0,1091,Spring,102,1
2022-05-06,East US,Compute,171025,205629,4113,0,Spring,80,0
2022-05-06,East US,Storage,0,0,0,376,Spring,91,0
2022-05-06,West Europe,Compute,91767,99732,12267,0,Spring,105,0
2022-05-06,West Europe,Storage,0,0,0,766,Spring,92,0
2022-05-06,Central India,Compute,165476,186500,14691,0,Spring,94,0
2022-05-06,Central India,Storage,0,0,0,1073,Spring,91,1
2022-05-07,East US,Compute,115521,134493,10653,0,Spring,99,1
2022-05-07,East US,Storage,0,0,0,514,Spring,93,3
2022-05-07,West Europe,Compute,119716,139035,9277,0,Spring,85,1
2022-05-07,West Europe,Storage,0,0,0,979,Spring,84,0
2022-05-07,Central India,Compute,164595,195877,5673,0,Spring,102,3
2022-05-07,Central India,Storage,0,0,0,985,Spring,99,1
2022-05-08,East US,Compute,168701,188255,8996,0,Spring,93,0
2022-05-08,East US,Storage,0,0,0,482,Spring,84,0
2022-05-08,West Europe,Compute,72856,89114,13874,0,Spring,88,0
2022-05-08,West Europe,Storage,0,0,0,505,Spring,80,0
2022-05-08,Central India,Compute,74728,79863,13768,0,Spring,102,0
2022-05-08,Central India,Storage,0,0,0,626,Spring,81,0
2022-05-09,East US,Compute,149814,182055,6297,0,Spring,90,3
2022-05-09,East US,Storage,0,0,0,1055,Spring,95,0
2022-05-09,West Europe,Compute,64063,70586,12416,0,Spring,96,2
2022-05-09,West Europe,Storage,0,0,0,939,Spring,104,0
2022-05-09,Central India,Compute,178960,205712,6885,0,Spring,82,2
2022-05-09,Central India,Storage,0,0,0,844,Spring,89,2
2022-05-10,East US,Compute,71533,84607,6067,0,Spring,104,1
2022-05-10,East US,Storage,0,0,0,1174,Spring,94,3
2022-05-10,West Europe,Compute,97601,112971,10436,0,Spring,81,2
2022-05-10,West Europe,Storage,0,0,0,506,Spring,87,0
2022-05-10,Central India,Compute,140709,156293,8851,0,Spring,86,3
2022-05-10,Central India,Storage,0,0,0,625,Spring,106,0
2022-05-11,East US,Compute,128037,154074,9806,0,Spring,106,0
2022-05-11,East US,Storage,0,0,0,1050,Spring,84,0
2022-05-11,West Europe,Compute,56757,70471,12555,0,Spring,103,2
2022-05-11,West Europe,Storage,0,0,0,598,Spring,81,0
2022-05-11,Central India,Compute,109196,135429,14085,0,Spring,102,0
2022-05-11,Central India,Storage,0,0,0,771,Spring,80,0
2022-05-12,East US,Compute,62154,74938,9773,0,Spring,103,2
2022-05-12,East US,Storage,0,0,0,319,Spring,93,3
